aac85a07-80a4-4431-a483-1f8fd2b5f9d4,CNY,JPY,18.173724,2022-03-05,2026-04-28 01:30:05.930045+09
0a3cdebf-f915-49bb-8b2d-109eea15e417,JPY,CNY,0.050019,2023-08-22,2026-04-28 00:54:23.370944+09
e1f6c2b8-119c-4345-8e97-ab09759b70ee,JPY,USD,0.006855,2023-08-22,2026-04-28 00:54:23.370944+09
122354ab-9849-487e-9897-24e43ec67ad6,JPY,CNY,0.050148,2023-08-23,2026-04-28 00:54:23.372388+09
32c6ba99-96e5-4fba-8511-d40da50d6a45,JPY,USD,0.006878,2023-08-23,2026-04-28 00:54:23.372388+09
175026ec-8ee9-433e-b4b6-529ff45eacf7,JPY,CNY,0.050104,2023-08-24,2026-04-28 00:54:23.373779+09
a89955c3-9f4f-44dd-bf79-6f0c1ec9bfbc,JPY,USD,0.006880,2023-08-24,2026-04-28 00:54:23.373779+09
271239e9-7e60-47eb-8119-d2cd5db17f48,JPY,CNY,0.049930,2023-08-25,2026-04-28 00:54:23.375775+09
94d039f4-0a47-431e-871c-60f48c095485,JPY,USD,0.006849,2023-08-25,2026-04-28 00:54:23.375775+09
2d1c705d-4ce2-4b38-879c-297882a3189a,JPY,CNY,0.049865,2023-08-26,2026-04-28 00:54:23.377074+09
2e50d41a-4192-4e86-accc-5cd68e16f300,JPY,USD,0.006838,2023-08-26,2026-04-28 00:54:23.377074+09
341e9b07-2159-4a84-8922-1c7be695cb56,JPY,CNY,0.049852,2023-08-27,2026-04-28 00:54:23.378364+09
36ef8ded-bb7d-4a1f-b494-e00266a4531f,JPY,USD,0.006835,2023-08-27,2026-04-28 00:54:23.378364+09
53f6391f-53c2-409e-ae0b-853c1e016beb,JPY,CNY,0.049801,2023-08-28,2026-04-28 00:54:23.379601+09
8bb6e18f-5f91-4126-9f0f-01c55857109f,JPY,USD,0.006828,2023-08-28,2026-04-28 00:54:23.379601+09
d0990d89-046a-4e76-8c91-b7045e006268,JPY,CNY,0.049794,2023-08-29,2026-04-28 00:54:23.380644+09
323951f3-2e2d-4f6f-84e4-098cb2bc7afb,JPY,USD,0.006830,2023-08-29,2026-04-28 00:54:23.380644+09
9debb84b-9217-49a4-9c2f-fe1bf9ddef4e,JPY,CNY,0.049878,2023-08-30,2026-04-28 00:54:23.381515+09
cbb30550-2b1d-4fe6-9f3d-953ee04df972,JPY,USD,0.006842,2023-08-30,2026-04-28 00:54:23.381515+09
20ad6cbf-4526-4bcf-98aa-419022487e33,JPY,CNY,0.049949,2023-08-31,2026-04-28 00:54:23.382267+09
981992b7-0288-4685-8cde-229f34bab2cf,JPY,USD,0.006855,2023-08-31,2026-04-28 00:54:23.382267+09
40f2f09c-6492-4e9d-8018-b541937e2015,JPY,CNY,0.049905,2023-09-01,2026-04-28 00:54:23.383142+09
e3d5c307-2d15-44b8-8378-3f7a124de38a,JPY,USD,0.006865,2023-09-01,2026-04-28 00:54:23.383142+09
1d1d4c89-79d6-4d75-aad0-4310409aeff6,JPY,CNY,0.049801,2023-09-02,2026-04-28 00:54:23.384141+09
20cbe74e-cb28-4d11-91ef-de800fb5a14d,JPY,USD,0.006851,2023-09-02,2026-04-28 00:54:23.384141+09
5084b18e-163d-4985-a514-72ad1b9ab324,JPY,CNY,0.049783,2023-09-03,2026-04-28 00:54:23.385627+09
28a0b9c3-254d-4a94-93eb-6cc3389cbddb,JPY,USD,0.006848,2023-09-03,2026-04-28 00:54:23.385627+09
ae0d849b-2d80-4406-ba68-c4aa71296344,JPY,CNY,0.049725,2023-09-04,2026-04-28 00:54:23.386817+09
d7110e68-e19a-450c-8af6-6e43c3504e11,JPY,USD,0.006837,2023-09-04,2026-04-28 00:54:23.386817+09
bb5dd44e-a5a9-4cac-9ee6-1f93c5add701,JPY,CNY,0.049631,2023-09-05,2026-04-28 00:54:23.388233+09
8d213c58-4f16-4a34-b801-cd3105f7d532,JPY,USD,0.006802,2023-09-05,2026-04-28 00:54:23.388233+09
fde53292-8e4a-495e-be9a-2c765780717e,JPY,CNY,0.049587,2023-09-06,2026-04-28 00:54:23.389597+09
7d165938-4953-4de7-874f-66953a9f2ba7,JPY,USD,0.006782,2023-09-06,2026-04-28 00:54:23.389597+09
9799cf50-d35c-4a05-b96f-041c82923303,JPY,CNY,0.049707,2023-09-07,2026-04-28 00:54:23.391082+09
97045f8a-0106-495c-b2c3-001d56f26482,JPY,USD,0.006784,2023-09-07,2026-04-28 00:54:23.391082+09
78264557-7325-4bf7-a475-c5f8d19fdef5,JPY,CNY,0.049856,2023-09-08,2026-04-28 00:54:23.393093+09
26c83228-879b-462c-a316-a9ea62519562,JPY,USD,0.006786,2023-09-08,2026-04-28 00:54:23.393093+09
1e45c9c2-4271-40d0-a8ca-252f67c92bef,JPY,CNY,0.049818,2023-09-09,2026-04-28 00:54:23.394676+09
718eb4cf-4ab6-4516-804c-fa52911346aa,JPY,USD,0.006772,2023-09-09,2026-04-28 00:54:23.394676+09
0eaf9bcb-7038-49fa-925a-d30122d204c7,JPY,CNY,0.049813,2023-09-10,2026-04-28 00:54:23.395971+09
2c637375-e886-45c0-8e21-678f46d5d1cc,JPY,USD,0.006773,2023-09-10,2026-04-28 00:54:23.395971+09
702ea008-849b-41f6-9647-7a8158010432,JPY,CNY,0.049892,2023-09-11,2026-04-28 00:54:23.397076+09
6d10df5f-ba4d-46ea-b8b3-7f750430c86f,JPY,USD,0.006820,2023-09-11,2026-04-28 00:54:23.397076+09
4be95585-7d33-44fa-8858-693404093b5c,JPY,CNY,0.049727,2023-09-12,2026-04-28 00:54:23.398016+09
ec70bb87-11ff-4eeb-aea5-c2e035c7ec4b,JPY,USD,0.006811,2023-09-12,2026-04-28 00:54:23.398016+09
01261352-5369-4c57-8655-65af05e11d53,JPY,CNY,0.049479,2023-09-13,2026-04-28 00:54:23.399024+09
0d1eff00-f8bf-4c0c-8670-63ed42eccfc2,JPY,USD,0.006791,2023-09-13,2026-04-28 00:54:23.399024+09
669fe04c-0b9a-4170-8974-e4737a0b03ae,JPY,CNY,0.049428,2023-09-14,2026-04-28 00:54:23.400133+09
922e68f7-3568-4285-bbfa-6069bb29ef20,JPY,USD,0.006791,2023-09-14,2026-04-28 00:54:23.400133+09
bdeca5dc-379c-4351-9c61-83b19c2cca6b,JPY,CNY,0.049313,2023-09-15,2026-04-28 00:54:23.401495+09
fa92f87c-fe4b-42b9-a00b-df7704abc41d,JPY,USD,0.006775,2023-09-15,2026-04-28 00:54:23.401495+09
a9eb5cc1-5e9b-47a0-8897-1ec00c21644e,JPY,CNY,0.049253,2023-09-16,2026-04-28 00:54:23.402418+09
bb65d92c-0cbb-445c-808a-325171836870,JPY,USD,0.006765,2023-09-16,2026-04-28 00:54:23.402418+09
1eccb5f0-ab2f-420f-a72e-bd03dfb47631,JPY,CNY,0.049247,2023-09-17,2026-04-28 00:54:23.403349+09
27dfe1a7-e711-4da7-8f39-d773490695f7,JPY,USD,0.006765,2023-09-17,2026-04-28 00:54:23.403349+09
012bd2db-ccac-4534-91eb-de1e0ec5e2be,JPY,CNY,0.049354,2023-09-18,2026-04-28 00:54:23.404684+09
798f32aa-bec4-4b4d-b1a7-839610bd6197,JPY,USD,0.006771,2023-09-18,2026-04-28 00:54:23.404684+09
59372781-ff73-4a22-98d1-a784ba8760c3,JPY,CNY,0.049400,2023-09-19,2026-04-28 00:54:23.405502+09
5116071c-50ef-4e15-8f38-46a191d8cdd6,JPY,USD,0.006771,2023-09-19,2026-04-28 00:54:23.405502+09
acc032ce-07e1-44a9-ab80-eaf7491a1e5c,JPY,CNY,0.049366,2023-09-20,2026-04-28 00:54:23.407158+09
9a11d6d7-cfa2-4d55-a5b4-ef344f743c82,JPY,USD,0.006765,2023-09-20,2026-04-28 00:54:23.407158+09
29b7cc67-c00e-49fb-b934-99bfe35334ae,JPY,CNY,0.049391,2023-09-21,2026-04-28 00:54:23.408413+09
d6db0385-956c-41fa-a137-41638be58120,JPY,USD,0.006762,2023-09-21,2026-04-28 00:54:23.408413+09
0a219942-b04b-4738-95a4-020d8807a730,JPY,CNY,0.049332,2023-09-22,2026-04-28 00:54:23.409468+09
860035a3-ef0a-4746-93dc-505117652b60,JPY,USD,0.006755,2023-09-22,2026-04-28 00:54:23.409468+09
666368fd-0ccd-4f11-ad46-829261724f59,JPY,CNY,0.049253,2023-09-23,2026-04-28 00:54:23.410595+09
e234f3bf-3594-41c4-88e2-21789e5eb53e,JPY,USD,0.006744,2023-09-23,2026-04-28 00:54:23.410595+09
2dd2cabb-6071-4c5d-a4f1-817678fec1f0,JPY,CNY,0.049251,2023-09-24,2026-04-28 00:54:23.411459+09
833c4f35-d481-409a-975d-3dd66685df98,JPY,USD,0.006744,2023-09-24,2026-04-28 00:54:23.411459+09
aebeede5-8227-4f40-826e-98a69fd9381a,JPY,CNY,0.049204,2023-09-25,2026-04-28 00:54:23.412249+09
592b8a71-ca8a-4a3f-9fc2-bc1d0032826b,JPY,USD,0.006733,2023-09-25,2026-04-28 00:54:23.412249+09
517c1eb0-b72e-45aa-80f6-fac543a7b0b3,JPY,CNY,0.049112,2023-09-26,2026-04-28 00:54:23.413061+09
db488ca0-352c-40fa-982c-db4dae0619c5,JPY,USD,0.006719,2023-09-26,2026-04-28 00:54:23.413061+09
7fbf0d8b-0f5f-43c4-8c5a-f8b6212d0da3,JPY,CNY,0.049019,2023-09-27,2026-04-28 00:54:23.414281+09
5af1939e-d936-4f8e-a79a-155658e77b21,JPY,USD,0.006705,2023-09-27,2026-04-28 00:54:23.414281+09
ef49fe81-7456-4930-bb38-650dd5f7a6a9,JPY,CNY,0.048915,2023-09-28,2026-04-28 00:54:23.415565+09
0a359e09-176e-4473-8449-b8522c6e2d68,JPY,USD,0.006697,2023-09-28,2026-04-28 00:54:23.415565+09
dabe1bc9-b6e5-4eb7-b863-04bf6a74b602,JPY,CNY,0.048912,2023-09-29,2026-04-28 00:54:23.416448+09
221e433a-49bc-4cf2-b8eb-5a50b042722c,JPY,USD,0.006701,2023-09-29,2026-04-28 00:54:23.416448+09
3ac96220-4f8a-46aa-98b7-cc1da005e988,JPY,CNY,0.048899,2023-09-30,2026-04-28 00:54:23.417817+09
0c6e2b50-d69e-41e1-92cd-ffd4322217a5,JPY,USD,0.006698,2023-09-30,2026-04-28 00:54:23.417817+09
257f9dd7-88bb-4963-81df-136b1e305e4b,JPY,CNY,0.048894,2023-10-01,2026-04-28 00:54:23.418917+09
762224d4-5e7d-4f79-ae02-952ed98e0bb8,JPY,USD,0.006695,2023-10-01,2026-04-28 00:54:23.418917+09
6a90b439-19b6-4928-8601-1c1e2f50bb19,JPY,CNY,0.048795,2023-10-02,2026-04-28 00:54:23.419803+09
32a63fe7-8cfa-43e8-8e98-5584bd119574,JPY,USD,0.006682,2023-10-02,2026-04-28 00:54:23.419803+09
cb98ec15-dd4c-4081-943e-d85e1c51af57,JPY,CNY,0.048880,2023-10-03,2026-04-28 00:54:23.421046+09
ca4859e2-b993-4594-94c6-eaeb6dfed51a,JPY,USD,0.006686,2023-10-03,2026-04-28 00:54:23.421046+09
44a8579e-e7d4-4868-af45-eb6a3be9da72,JPY,CNY,0.049043,2023-10-04,2026-04-28 00:54:23.422443+09
8de22847-fbe0-47b3-a56a-3da9604406b3,JPY,USD,0.006708,2023-10-04,2026-04-28 00:54:23.422443+09
b7a4e808-1cf3-4b74-a3c7-25649f21135c,JPY,CNY,0.049148,2023-10-05,2026-04-28 00:54:23.423487+09
7bbcbc82-bdfb-45cc-81ea-673dd3918c23,JPY,USD,0.006723,2023-10-05,2026-04-28 00:54:23.423487+09
be667922-5179-46d1-97ec-3d72bb16fa7e,JPY,CNY,0.049066,2023-10-06,2026-04-28 00:54:23.424558+09
eacac9aa-b180-470c-b843-386c5d7bca3c,JPY,USD,0.006716,2023-10-06,2026-04-28 00:54:23.424558+09
8546ba1c-d7fc-4a2e-b25f-1050ce790561,JPY,CNY,0.049001,2023-10-07,2026-04-28 00:54:23.425681+09
b3bf7c58-cfbc-4ab6-9f75-d35e94fe6666,JPY,USD,0.006706,2023-10-07,2026-04-28 00:54:23.425681+09
ff99d590-0c3f-40cf-b516-305f175bf6cd,JPY,CNY,0.048994,2023-10-08,2026-04-28 00:54:23.426589+09
3f1a684c-23cf-4119-8b21-d799835c9cd1,JPY,USD,0.006705,2023-10-08,2026-04-28 00:54:23.426589+09
81880c03-cc33-4f03-9e55-7472f899d748,JPY,CNY,0.048974,2023-10-09,2026-04-28 00:54:23.427637+09
a6a386a0-f5fd-4a30-ad24-31feb370bfed,JPY,USD,0.006711,2023-10-09,2026-04-28 00:54:23.427637+09
06b1d518-ea3e-48e0-b39f-183156dcad0a,JPY,CNY,0.049028,2023-10-10,2026-04-28 00:54:23.429027+09
ea5545e8-5a24-4ba9-8289-4958ecddc29a,JPY,USD,0.006721,2023-10-10,2026-04-28 00:54:23.429027+09
1d1000fa-c9b4-4057-9fc8-6a797bbb609f,JPY,CNY,0.049036,2023-10-11,2026-04-28 00:54:23.43014+09
0ef5adab-330f-4621-8de2-cc8e885c0264,JPY,USD,0.006718,2023-10-11,2026-04-28 00:54:23.43014+09
178f1867-b476-4265-acc4-4c41639b1e77,JPY,CNY,0.048933,2023-10-12,2026-04-28 00:54:23.431229+09
05b0eb17-abae-4e7c-97bb-93fbe30cd3b6,JPY,USD,0.006700,2023-10-12,2026-04-28 00:54:23.431229+09
132f4984-f4a2-41e0-981b-c26a5bccd898,JPY,CNY,0.048850,2023-10-13,2026-04-28 00:54:23.432065+09
202ba34f-4f33-4381-a4cf-9d1492247ccc,JPY,USD,0.006684,2023-10-13,2026-04-28 00:54:23.432065+09
f9d2e98f-4b2f-4a71-86eb-374f98336b8c,JPY,CNY,0.048877,2023-10-14,2026-04-28 00:54:23.433056+09
a1e1d2c8-3570-4fca-8c41-ececc62a4bc7,JPY,USD,0.006682,2023-10-14,2026-04-28 00:54:23.433056+09
10541426-6f9d-4708-9306-132eac09e6b3,JPY,CNY,0.048879,2023-10-15,2026-04-28 00:54:23.434061+09
4751e417-46ea-4191-83da-ff4022012753,JPY,USD,0.006684,2023-10-15,2026-04-28 00:54:23.434061+09
5f5dc623-f9ae-46e9-9381-13afaba414f6,JPY,CNY,0.048908,2023-10-16,2026-04-28 00:54:23.435271+09
584d67c5-79a1-4120-bb30-a073e4649c8d,JPY,USD,0.006688,2023-10-16,2026-04-28 00:54:23.435271+09
fa1fe041-bb55-462d-92dd-92214b59918c,JPY,CNY,0.048902,2023-10-17,2026-04-28 00:54:23.436335+09
4bf7db73-47b7-4086-9261-2aeb4c20e9cd,JPY,USD,0.006683,2023-10-17,2026-04-28 00:54:23.436335+09
62c069cc-c58d-4e28-b30a-2ae6994b912e,JPY,CNY,0.048886,2023-10-18,2026-04-28 00:54:23.437542+09
c57db65e-ae77-4b7d-be43-6d964303c13a,JPY,USD,0.006679,2023-10-18,2026-04-28 00:54:23.437542+09
596c00d3-c2f2-404c-9158-ee611879eb7a,JPY,CNY,0.048905,2023-10-19,2026-04-28 00:54:23.43879+09
62534b5f-9a79-4096-b987-f652d7a78a5a,JPY,USD,0.006676,2023-10-19,2026-04-28 00:54:23.43879+09
dc65a594-7ed1-4872-bbf5-a3a4365681d6,JPY,CNY,0.048870,2023-10-20,2026-04-28 00:54:23.44065+09
2c49c3bb-3a66-4854-a65c-f08e39c54e44,JPY,USD,0.006672,2023-10-20,2026-04-28 00:54:23.44065+09
827c8a1d-9967-4207-bc8c-cdacb482f7a7,JPY,CNY,0.048865,2023-10-21,2026-04-28 00:54:23.442565+09
13256ddc-300d-4313-89c1-e7b50974df69,JPY,USD,0.006671,2023-10-21,2026-04-28 00:54:23.442565+09
80cbc988-fe59-4cf3-8cb2-9823cc7d0310,JPY,CNY,0.048859,2023-10-22,2026-04-28 00:54:23.443981+09
5f948d2d-108d-4df3-8776-00571274ef13,JPY,USD,0.006671,2023-10-22,2026-04-28 00:54:23.443981+09
b72af654-6cb0-4db9-8697-5898815697c1,JPY,CNY,0.048858,2023-10-23,2026-04-28 00:54:23.444999+09
f6e11149-0eb5-4d95-b52e-3a2412d789bb,JPY,USD,0.006674,2023-10-23,2026-04-28 00:54:23.444999+09
a1c54dbe-1bc4-4b89-ae8e-02d9d7591221,JPY,CNY,0.048835,2023-10-24,2026-04-28 00:54:23.446419+09
af751883-ee3c-4f33-85e1-15f388db33df,JPY,USD,0.006677,2023-10-24,2026-04-28 00:54:23.446419+09
b51d6acf-6683-4a0b-a301-9327665d6040,JPY,CNY,0.048827,2023-10-25,2026-04-28 00:54:23.447655+09
78dc02c2-e278-4ef9-ad7e-bdd011f8c5af,JPY,USD,0.006672,2023-10-25,2026-04-28 00:54:23.447655+09
3050a554-c9aa-408b-9fbb-3f2f4dc56c3d,JPY,CNY,0.048740,2023-10-26,2026-04-28 00:54:23.449+09
ebf7adde-3512-46b6-98f5-786fe26a0334,JPY,USD,0.006656,2023-10-26,2026-04-28 00:54:23.449+09
a153d94a-8800-4ee0-a64f-bd4ab9f8b1b3,JPY,CNY,0.048793,2023-10-27,2026-04-28 00:54:23.450208+09
3c258f18-e657-4284-9ec5-b9214de6d40c,JPY,USD,0.006664,2023-10-27,2026-04-28 00:54:23.450208+09
c7e56aca-fc5a-4271-9fe3-97f7e6c82082,JPY,CNY,0.048909,2023-10-28,2026-04-28 00:54:23.451493+09
ae0e6725-435f-4765-b033-e862c2958311,JPY,USD,0.006675,2023-10-28,2026-04-28 00:54:23.451493+09
0eefb3f9-6299-4967-945d-f095a9ed8f0c,JPY,CNY,0.048908,2023-10-29,2026-04-28 00:54:23.452828+09
44e80533-ef4d-44cd-a67f-faef596102a1,JPY,USD,0.006677,2023-10-29,2026-04-28 00:54:23.452828+09
3f1c7c49-363d-41fb-92a3-0836f2738a16,JPY,CNY,0.048963,2023-10-30,2026-04-28 00:54:23.454231+09
213f87fd-859b-45de-a8e7-4d2fab67e7af,JPY,USD,0.006688,2023-10-30,2026-04-28 00:54:23.454231+09
f1626d94-a5fb-428c-9b31-2edea01d626f,JPY,CNY,0.048746,2023-10-31,2026-04-28 00:54:23.456069+09
b8259a02-13df-422d-adbf-a68260e7e434,JPY,USD,0.006652,2023-10-31,2026-04-28 00:54:23.456069+09
bb6fc69e-6c30-4bd1-8942-ae1ecd8274ca,JPY,CNY,0.048479,2023-11-01,2026-04-28 00:54:23.457639+09
03a1ffd9-b40a-4a64-870e-66242c8dc714,JPY,USD,0.006616,2023-11-01,2026-04-28 00:54:23.457639+09
cd411b1b-cb05-4c35-8537-a4a4a9a3e93f,JPY,CNY,0.048660,2023-11-02,2026-04-28 00:54:23.458853+09
cf25a960-9994-4682-9b4a-4b3c08e93261,JPY,USD,0.006646,2023-11-02,2026-04-28 00:54:23.458853+09
ef8a77a2-a384-497b-aa2d-61e021e15281,JPY,CNY,0.048738,2023-11-03,2026-04-28 00:54:23.45993+09
76aa74f1-0104-4c9a-ba77-353ea896b2d7,JPY,USD,0.006666,2023-11-03,2026-04-28 00:54:23.45993+09
abe96408-f704-45b9-82b4-78fba9999b46,JPY,CNY,0.048812,2023-11-04,2026-04-28 00:54:23.461206+09
113a818b-50c9-4fb7-881d-ac1d27f63dfb,JPY,USD,0.006688,2023-11-04,2026-04-28 00:54:23.461206+09
12b388c6-b1d1-440e-8abe-cad033ac3d5a,JPY,CNY,0.048822,2023-11-05,2026-04-28 00:54:23.462366+09
010c6a72-1c3e-467e-af6c-339212b1f85a,JPY,USD,0.006689,2023-11-05,2026-04-28 00:54:23.462366+09
a4f67045-93cf-43ec-b87b-57120ec7a4e5,JPY,CNY,0.048690,2023-11-06,2026-04-28 00:54:23.463867+09
7435a44a-d717-414b-a166-38409a9782da,JPY,USD,0.006684,2023-11-06,2026-04-28 00:54:23.463867+09
69e3b39c-b985-4783-a1e0-c31aba3f5f87,JPY,CNY,0.048497,2023-11-07,2026-04-28 00:54:23.464953+09
58c62695-851b-4c28-b35f-0c8ee99d2484,JPY,USD,0.006658,2023-11-07,2026-04-28 00:54:23.464953+09
3be3696e-532b-4c89-85e6-c32b51c1c621,JPY,CNY,0.048346,2023-11-08,2026-04-28 00:54:23.466387+09
064dc8e4-7ccc-4e67-baad-fb6267c5e898,JPY,USD,0.006639,2023-11-08,2026-04-28 00:54:23.466387+09
409bb1d0-90bd-43ea-b00b-00021e4b9378,JPY,CNY,0.048273,2023-11-09,2026-04-28 00:54:23.468088+09
5124cfd7-b804-4bc2-80aa-f779053c1a14,JPY,USD,0.006624,2023-11-09,2026-04-28 00:54:23.468088+09
b864c2ec-d696-49f9-b560-b436d2dae2f3,JPY,CNY,0.048218,2023-11-10,2026-04-28 00:54:23.469735+09
12b5ace3-e5b7-4cde-a033-c05ebe07058a,JPY,USD,0.006609,2023-11-10,2026-04-28 00:54:23.469735+09
b32fb143-a0a2-458c-a315-a8360095e696,JPY,CNY,0.048212,2023-11-11,2026-04-28 00:54:23.471074+09
a7743c74-e523-40cb-8f62-438ed948b15a,JPY,USD,0.006605,2023-11-11,2026-04-28 00:54:23.471074+09
90a9af0c-c55e-436b-a355-20c0ec43240a,JPY,CNY,0.048183,2023-11-12,2026-04-28 00:54:23.472204+09
ccfff7db-e4b1-47f3-b52b-f7d8d7da1573,JPY,USD,0.006604,2023-11-12,2026-04-28 00:54:23.472204+09
4eea7c73-dca8-4b71-b13e-25b0c07a1097,JPY,CNY,0.048126,2023-11-13,2026-04-28 00:54:23.473557+09
35b3fd3a-5fc7-44ff-851d-89bc65a8f41c,JPY,USD,0.006595,2023-11-13,2026-04-28 00:54:23.473557+09
b9b8676e-ae93-43f7-a148-0a10178226a0,JPY,CNY,0.048117,2023-11-14,2026-04-28 00:54:23.475003+09
cc416cae-c67b-4d20-815a-a34e5843e878,JPY,USD,0.006604,2023-11-14,2026-04-28 00:54:23.475003+09
16a28376-f1df-4f73-a2ba-aa96c116a5c5,JPY,CNY,0.048112,2023-11-15,2026-04-28 00:54:23.476484+09
69f8c2ba-ca8a-4819-b681-5006013c4c8c,JPY,USD,0.006633,2023-11-15,2026-04-28 00:54:23.476484+09
f8022b4e-6f7d-4fa1-b72f-3fb11db578f8,JPY,CNY,0.048033,2023-11-16,2026-04-28 00:54:23.478132+09
239ac040-e14b-494c-ae83-89461dd65a92,JPY,USD,0.006623,2023-11-16,2026-04-28 00:54:23.478132+09
6bfede21-18ac-45d2-834e-0c921e26cdc6,JPY,CNY,0.048183,2023-11-17,2026-04-28 00:54:23.479524+09
8339eff1-ccd0-4de6-9741-fb2922fcd75d,JPY,USD,0.006662,2023-11-17,2026-04-28 00:54:23.479524+09
e5562a6c-0714-415a-a740-f1b0b345b3e4,JPY,CNY,0.048262,2023-11-18,2026-04-28 00:54:23.480644+09
a3e3d6d4-d80d-4517-bad0-c3dcfc8462df,JPY,USD,0.006680,2023-11-18,2026-04-28 00:54:23.480644+09
78ec0110-796c-4426-865e-d199c4f6bc79,JPY,CNY,0.048261,2023-11-19,2026-04-28 00:54:23.481668+09
8a5cbee8-ea74-4fc9-97a0-d2b5541fb2a8,JPY,USD,0.006683,2023-11-19,2026-04-28 00:54:23.481668+09
1e1017b6-86ac-4bca-94fa-78fac185c1de,JPY,CNY,0.048273,2023-11-20,2026-04-28 00:54:23.482711+09
9b2950e3-e780-4fa5-aca1-e46dc8e5c9e8,JPY,USD,0.006722,2023-11-20,2026-04-28 00:54:23.482711+09
41bc38d6-2ba4-47a2-96f9-7f24ad9d8bc2,JPY,CNY,0.048326,2023-11-21,2026-04-28 00:54:23.484689+09
7df62a75-be39-4127-a736-55aee295791a,JPY,USD,0.006762,2023-11-21,2026-04-28 00:54:23.484689+09
619ef6a9-07f6-4da9-84a7-d87d518dbcd0,JPY,CNY,0.048122,2023-11-22,2026-04-28 00:54:23.486274+09
8883baf2-0bd9-4a59-9e83-31eb3f1d341b,JPY,USD,0.006726,2023-11-22,2026-04-28 00:54:23.486274+09
fb66fb92-0c69-40b0-bdd2-aa308d00c374,JPY,CNY,0.047893,2023-11-23,2026-04-28 00:54:23.487822+09
47c7cc5b-460f-4fba-9cd1-60862cfe94e5,JPY,USD,0.006698,2023-11-23,2026-04-28 00:54:23.487822+09
df1c31ce-566c-4075-b573-63b00564e628,JPY,CNY,0.047837,2023-11-24,2026-04-28 00:54:23.489255+09
ba54159c-4118-484d-bd49-2a409e2b31c9,JPY,USD,0.006688,2023-11-24,2026-04-28 00:54:23.489255+09
e5c85561-b876-465b-9e9b-9394f84e34cc,JPY,CNY,0.047828,2023-11-25,2026-04-28 00:54:23.490696+09
e667dc8f-3f99-44ac-88a1-057d10a8ab24,JPY,USD,0.006687,2023-11-25,2026-04-28 00:54:23.490696+09
401b2e40-de79-4936-9a51-f4ff805c3217,JPY,CNY,0.047830,2023-11-26,2026-04-28 00:54:23.492434+09
42d44ada-e3bc-4885-b428-cb0137259baf,JPY,USD,0.006687,2023-11-26,2026-04-28 00:54:23.492434+09
3659a1b0-e667-4cec-94f9-5aa88d323808,JPY,CNY,0.047985,2023-11-27,2026-04-28 00:54:23.493984+09
53ed8c75-991b-4ef3-831c-02b87c438781,JPY,USD,0.006707,2023-11-27,2026-04-28 00:54:23.493984+09
fabe9659-cbe3-424a-a52e-012f9e913b14,JPY,CNY,0.048208,2023-11-28,2026-04-28 00:54:23.495528+09
115b4e30-0bb1-4a5a-a147-fe726d638240,JPY,USD,0.006742,2023-11-28,2026-04-28 00:54:23.495528+09
0c4c614e-9da1-4670-9754-acb5dbd93ebb,JPY,CNY,0.048368,2023-11-29,2026-04-28 00:54:23.497073+09
471d28c0-fe45-4ea6-91c8-56a224dd85b0,JPY,USD,0.006782,2023-11-29,2026-04-28 00:54:23.497073+09
85cc11cd-a3eb-4fe5-b723-34795bdb8b84,JPY,CNY,0.048382,2023-11-30,2026-04-28 00:54:23.498762+09
35e5c8da-5e03-4fc6-96a3-df667c257db8,JPY,USD,0.006780,2023-11-30,2026-04-28 00:54:23.498762+09
e38909f6-e06e-4cf5-b14f-98396704984a,JPY,CNY,0.048322,2023-12-01,2026-04-28 00:54:23.500201+09
06733d04-70ef-4ccc-91fe-1ac212dbc87d,JPY,USD,0.006767,2023-12-01,2026-04-28 00:54:23.500201+09
56a3780f-7b7f-415d-baf7-8ff01ae80fe5,JPY,CNY,0.048448,2023-12-02,2026-04-28 00:54:23.501414+09
72eb1c37-d368-4f1b-b20b-06badfe0e673,JPY,USD,0.006791,2023-12-02,2026-04-28 00:54:23.501414+09
beceb921-1cef-4775-8290-c388f25afb90,JPY,CNY,0.048484,2023-12-03,2026-04-28 00:54:23.502991+09
d1f7ce6a-ce0b-43f8-a9d2-e50c244f46df,JPY,USD,0.006796,2023-12-03,2026-04-28 00:54:23.502991+09
180d8055-2910-497d-b18f-167135602d41,JPY,CNY,0.048631,2023-12-04,2026-04-28 00:54:23.503935+09
36219fc8-344a-413d-b9e1-91d84af1ec0c,JPY,USD,0.006814,2023-12-04,2026-04-28 00:54:23.503935+09
3b0d6487-dde2-4474-8871-139efeb88e93,JPY,CNY,0.048640,2023-12-05,2026-04-28 00:54:23.505036+09
de6b0d97-8cef-4f45-9603-07c7946cbdb1,JPY,USD,0.006801,2023-12-05,2026-04-28 00:54:23.505036+09
ebdc55c6-a278-4c6b-9153-b6918f1d2db7,JPY,CNY,0.048657,2023-12-06,2026-04-28 00:54:23.506029+09
de3a7564-3d91-4ca9-b16f-7bf17459b9d7,JPY,USD,0.006794,2023-12-06,2026-04-28 00:54:23.506029+09
d492e080-43b2-4b72-babd-b4ce5e9b1a6a,JPY,CNY,0.049105,2023-12-07,2026-04-28 00:54:23.507185+09
45892b44-6843-446b-ba80-313db2754cb6,JPY,USD,0.006866,2023-12-07,2026-04-28 00:54:23.507185+09
